Product Performance,,,,,,,,,,,,,,,
Paul Kemp Hairdressing,,,,,,,,,,,,,,,
01/10/19 - 31/10/19 (Days: 31),,,,,,,,,,,,,,,
Category All,,,,,,,,,,,,,,,
Brand All,,,,,,,,,,,,,,,
Name All,,,,,,,,,,,,,,,
Include zero sales No,,,,,,,,,,,,,,,
Brand Luxury - Category Freelance Product Sale,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Freelance Product Sale,0.00,0.00,0,6,-555,0,0,0,0,0,74.69,100%,0%,NA,NA
Brand Kevin.Murphy - Category Gift Pack,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
FULL.BODY,32.37,55.00,0,1,-4,0,0,0,0,0,22.63,41%,0%,NA,5060216726212
Brand Kevin.Murphy - Category Hair Products (Finish),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
NIGHT.RIDER,13.54,25.00,0,1,5,0,0,0,0,2,11.46,46%,0%,89,9339341001362
Young.Again: Dry Conditioner,0.00,24.00,0,1,-4,0,1,0,0,0,24.00,100%,0%,NA,9339341011644
Brand Kevin.Murphy - Category Hair Products (Prep),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
ANGEL.RINSE,12.46,23.00,0,1,-5,0,0,0,0,1,10.54,46%,0%,459,9339341007517
ANGEL.WASH,11.92,22.00,0,1,-8,1,1,0,0,4,10.08,46%,0%,459,9339341007494
Page 1,,,,,,,,,,,,,,,
Crystal.Angel,12.46,23.00,2,1,-8,0,0,0,0,2,10.54,46%,200%,425,9339341006183
HYDRATE-ME.RINSE,12.46,23.00,2,2,-4,0,0,0,0,3,21.08,46%,100%,425,9339341001263
HYDRATE-ME.WASH,11.92,22.00,2,1,2,0,0,0,0,2,10.08,46%,200%,425,9339341001249
SMOOTH.AGAIN.RINSE,12.46,23.00,0,1,3,0,0,0,0,0,10.54,46%,0%,451,9339341004837
SMOOTH.AGAIN.WASH,11.92,22.00,0,1,4,0,0,0,0,1,10.08,46%,0%,703,9339341004820
Brand Kevin.Murphy - Category Hair Products (Wet to Dry),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
ANTI.GRAVITY,12.46,23.00,0,1,-4,0,0,0,0,0,10.54,46%,0%,557,9339341000259
ANTI.GRAVITY.SPRAY,12.46,23.00,0,1,-5,1,1,0,0,3,10.54,46%,0%,53,9339341009962
FULL.AGAIN,12.46,23.00,0,1,1,0,0,0,0,0,10.54,46%,0%,529,9339341002130
Heated.Defense,13.54,25.00,0,2,-7,0,0,0,0,2,22.92,46%,0%,89,9339341006336
SHIMMER.ME BLONDE,13.54,25.00,3,1,-15,0,0,0,0,3,11.46,46%,300%,89,9339341005001
SHIMMER.SHINE,13.54,25.00,0,1,-8,0,0,0,0,6,11.46,46%,0%,403,9339341003045
Brand Miscellaneous - Category Internal Marketing,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Refferal In,0.00,0.00,0,2,-41,0,0,0,0,0,0.00,NA,0%,NA,16019768
Refferal Out,0.00,0.00,0,7,-976,14,22,0,0,0,0.00,NA,0%,NA,16021976
Brand Olaplex - Category Hair Products (Prep),,,,,,,,,,,,,,,
