Product Performance,,,,,,,,,,,,,,,
Paul Kemp Hairdressing,,,,,,,,,,,,,,,
01/10/20 - 31/10/20 (Days: 31),,,,,,,,,,,,,,,
Category All,,,,,,,,,,,,,,,
Brand All,,,,,,,,,,,,,,,
Name All,,,,,,,,,,,,,,,
Include zero sales No,,,,,,,,,,,,,,,
Brand KEVIN.MURPHY - Category Gift Pack,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Xmas Pack Eternal.Youth,25.00,50.00,0,1,-1,0,0,0,0,0,25.00,50%,0%,NA,5060735883755
Xmas Pack Fresh.Blonde ,22.00,45.00,0,2,-2,0,0,0,0,0,46.00,51%,0%,NA,9339341020653
Xmas Pack Shine.Bright,22.00,45.00,0,1,-3,1,2,0,0,0,23.00,51%,0%,NA,9339341020530
Brand Kevin.Murphy - Category Hair Products (Finish),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
ROUGH.RIDER,13.54,25.00,0,1,1,0,0,0,0,0,9.46,41%,0%,703,9339341003434
Brand Kevin.Murphy - Category Hair Products (Prep),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Cool.Angel,12.46,23.00,0,1,-12,1,1,0,0,9,10.54,46%,0%,89,9339341006213
REPAIR-ME.RINSE,14.08,26.00,0,1,1,0,0,0,0,0,1.52,10%,0%,466,9339341004455
REPAIR-ME.WASH,13.00,24.00,0,1,-2,0,0,0,0,0,1.40,10%,0%,466,9339341004448
Repair-Me.Wash,0.00,29.00,0,1,-1,0,0,0,0,0,17.40,100%,0%,NA,9339341005476
YOUNG.AGAIN.WASH,13.00,24.00,0,1,-3,0,0,0,0,5,11.00,46%,0%,403,9339341003052
Page 1,,,,,,,,,,,,,,,
mini Young.Again.Masque,4.88,8.00,0,1,2,0,0,0,0,0,3.12,39%,0%,NA,NA
Brand Kevin.Murphy - Category Hair Products (Wet to Dry),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
EVER.SMOOTH,0.00,30.00,0,1,-8,1,2,0,0,0,30.00,100%,0%,89,9339341012665
SHIMMER.ME BLONDE,13.54,25.00,0,1,-15,0,0,0,0,3,11.46,46%,0%,89,9339341005001
STAYING.ALIVE,12.16,23.00,0,1,-2,0,0,0,0,6,10.84,47%,0%,954,9339341010067
UN.TANGLED,12.46,23.00,0,1,-4,0,0,0,0,12,10.54,46%,0%,810,9339341004011
Brand Miscellaneous - Category Internal Marketing,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Refferal Out,0.00,0.00,0,16,-976,14,22,0,0,0,0.00,NA,0%,NA,16021976
Brand Olaplex - Category Hair Products (Prep),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Olaplex hair perfector No3,17.25,27.95,0,1,-68,0,0,0,0,0,10.70,38%,0%,NA,896364002350
Brand Schwarzkopf - Category Hair Products (Prep),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
FIBRE CLINIX Fortify Conditioner,9.03,18.05,0,2,-2,0,0,0,0,0,18.04,50%,0%,NA,4045787571820
Fibre Clinix Vibrancy Conditioner,9.03,18.05,0,1,-2,1,1,0,0,0,9.02,50%,0%,NA,4045787572384
Fibre Clinix Vibrancy Shampoo,8.52,17.00,0,1,-1,0,0,0,0,0,8.48,50%,0%,NA,4045787572308
UV Filter Color Freeze : Liquid Shine ,8.10,15.80,0,1,-2,0,1,0,0,2,7.70,49%,0%,486,4045787465822
hyaluronic moisture kick micellar conditioner,6.36,12.30,0,1,-10,0,0,0,0,3,5.94,48%,0%,726,4045787429459
hyaluronic moisture kick micellar spray conditioner,6.36,12.65,0,1,-5,0,2,0,0,0,6.29,50%,0%,556,4045787429497
pH 4.5 Colour Freeze Gold Shimmer Micellar Shampoo,5.73,11.45,0,1,1,1,1,0,0,0,5.72,50%,0%,709,4045787430172
Page 2,,,,,,,,,,,,,,,
pH 4.5 Colour Freeze Silver Micellar Shampoo,5.73,11.45,0,3,-17,2,3,0,0,9,17.16,50%,0%,278,4045787430134
pH 4.5 Colour Freeze Treatment,7.17,14.30,0,1,2,0,0,0,0,0,7.13,50%,0%,740,4045787429312
pH 4.5 Colour Freeze Vibrant Red Micellar Shampoo,5.73,11.10,0,2,1,0,0,0,0,6,10.74,48%,0%,333,4045787430257
Brand Schwarzkopf - Category Hair Products (Wet to Dry),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Osis Blow & Go 200ml,6.22,12.45,0,2,-27,0,0,0,0,24,12.46,50%,0%,289,4045787314090
hyaluronic moisture kick micellar Shampoo,5.73,9.25,0,1,1,0,0,0,0,0,3.52,38%,0%,515,4045787429138
peptide repair rescue sealed ends,7.17,13.90,0,2,-8,1,1,0,0,0,13.46,48%,0%,709,4045787430523
Brand Schwarzkopf Retail - Category Gift Pack,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Xmas Pack Colour Freeze ,14.50,27.80,0,4,-6,1,2,0,0,0,53.20,48%,0%,NA,4045787661187
