Product Performance,,,,,,,,,,,,,,,
Base Hair Academy,,,,,,,,,,,,,,,
01/01/20 - 31/01/20 (Days: 31),,,,,,,,,,,,,,,
Category All,,,,,,,,,,,,,,,
Brand All,,,,,,,,,,,,,,,
Name All,,,,,,,,,,,,,,,
Include zero sales No,,,,,,,,,,,,,,,
Brand Schwarzkopf - Category Hair Products (Finish),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Osis Flexwax 85ml,5.48,10.95,0,1,-8,0,0,0,0,0,5.47,50%,0%,NA,4045787314700
Osis Freeze 500ml,6.22,12.45,0,1,-2,1,1,0,0,0,6.23,50%,0%,NA,4045787314236
Osis Mess Up 100ml,6.75,13.50,0,2,-26,2,3,0,0,0,13.50,50%,0%,NA,4045787314601
Brand Schwarzkopf - Category Hair Products (Prep),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
hyaluronic moisture kick micellar spray conditioner,6.36,12.65,0,1,-12,0,0,0,0,0,6.29,50%,0%,NA,4045787429497
pH 4.5 Colour Freeze Conditioner,6.36,12.65,0,2,-14,0,0,0,0,0,12.58,50%,0%,NA,4045787429237
pH 4.5 Colour Freeze Silver Micellar Shampoo,5.73,11.45,0,1,-28,1,1,0,0,0,5.72,50%,0%,423,4045787430134
pH 4.5 Colour Freeze Spray Conditioner,6.36,12.65,0,1,-13,0,1,0,0,0,6.29,50%,0%,NA,4045787429275
pH 4.5 Colour Freeze Sulfate Free Micellar Shampoo,5.73,11.45,0,2,-18,0,0,0,0,0,11.44,50%,0%,NA,4045787428759
Page 1,,,,,,,,,,,,,,,
Brand Schwarzkopf - Category Internal Marketing,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
£10 Product Voucher,0.00,-10.00,0,1,-21,0,1,0,0,0,-10.00,100%,0%,NA,NA
Page 2,,,,,,,,,,,,,,,
