Product Performance,,,,,,,,,,,,,,,
Base Hair Academy,,,,,,,,,,,,,,,
01/09/20 - 30/09/20 (Days: 30),,,,,,,,,,,,,,,
Category All,,,,,,,,,,,,,,,
Brand All,,,,,,,,,,,,,,,
Name All,,,,,,,,,,,,,,,
Include zero sales No,,,,,,,,,,,,,,,
Brand Kevin.Murphy - Category Hair Products (Prep),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
REPAIR-ME.RINSE,14.08,26.00,0,1,-7,2,2,0,0,0,11.92,46%,0%,NA,9339341004455
Brand Miscellaneous - Category Internal Marketing,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Refferal In,0.00,0.00,0,1,-4,0,0,0,0,0,0.00,NA,0%,NA,16019768
Refferal Out,0.00,0.00,0,1,-70,1,1,0,0,0,0.00,NA,0%,NA,16021976
Brand Schwarzkopf - Category Hair Products (Finish),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
OSiS Session Label Super Dry Fix 300ml,6.21,12.90,0,1,-1,0,0,0,0,0,-0.21,-4%,0%,NA,4045787370317
OSiS Session Label Super Dry Fix 500ml,7.38,15.34,0,1,-1,0,0,0,0,0,-7.38,NA,0%,NA,4045787370331
Osis Dust It 10gr,6.75,13.50,0,1,-4,0,0,0,0,0,6.75,50%,0%,NA,4045787314199
Osis Elastic 300ml,5.25,10.87,0,1,-3,0,0,0,0,0,5.62,52%,0%,NA,4045787314052
Osis Session 500ml,6.22,12.45,0,1,-4,0,1,0,0,0,6.23,50%,0%,NA,4045787314311
Page 1,,,,,,,,,,,,,,,
Brand Schwarzkopf - Category Hair Products (Prep),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Bold Wash Blue,7.50,15.00,0,1,-5,0,0,0,0,0,7.50,50%,0%,NA,4045787430493
Q10+ time restore  micellar shampoo,6.66,11.45,0,1,-2,0,0,0,0,0,4.79,42%,0%,NA,4045787429596
UV Filter Color Freeze : Liquid Shine ,8.10,15.80,0,1,0,0,0,0,0,0,7.70,49%,0%,423,4045787465822
collagen volume boost micellar shampoo,5.73,11.10,0,1,-2,0,0,0,0,0,5.37,48%,0%,NA,4045787429633
hyaluronic moisture kick micellar spray conditioner,6.36,12.65,0,1,-12,0,0,0,0,0,6.29,50%,0%,NA,4045787429497
pH 4.5 Colour Freeze Gold Shimmer Micellar Shampoo,5.73,11.45,0,1,-3,0,0,0,0,0,5.72,50%,0%,NA,4045787430172
pH 4.5 Colour Freeze Rich Micellar Shampoo,5.73,11.10,0,2,-10,1,1,0,0,0,10.74,48%,0%,423,4045787428797
pH 4.5 Colour Freeze Silver Micellar Shampoo,5.73,11.45,0,1,-28,1,1,0,0,0,5.72,50%,0%,423,4045787430134
pH 4.5 Colour Freeze Sulfate Free Micellar Shampoo,5.73,11.45,0,3,-18,0,0,0,0,0,11.44,40%,0%,NA,4045787428759
Page 2,,,,,,,,,,,,,,,
