Product Performance,,,,,,,,,,,,,,,
Base Hair Academy,,,,,,,,,,,,,,,
11/04/21 - 01/05/21 (Days: 21),,,,,,,,,,,,,,,
Category All,,,,,,,,,,,,,,,
Brand All,,,,,,,,,,,,,,,
Name All,,,,,,,,,,,,,,,
Include zero sales No,,,,,,,,,,,,,,,
Brand Kevin.Murphy - Category Retail (Backwash t),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
ANGEL.RINSE,12.46,23.00,0,1,-2,0,0,0,0,0,10.54,46%,0%,NA,9339341007517
ANGEL.WASH,11.92,22.00,0,1,-4,0,0,0,0,0,10.08,46%,0%,NA,9339341007494
BLONDE.ANGEL.WASH,11.92,22.00,0,1,-8,0,0,0,0,0,10.08,46%,0%,NA,9339341007555
BODY.BUILDER,13.00,24.00,0,1,-1,0,1,0,0,0,11.00,46%,0%,NA,9339341005650
HYDRATE-ME.RINSE,12.46,23.00,0,1,-2,0,0,0,0,0,10.54,46%,0%,NA,9339341001263
HYDRATE-ME.WASH,11.92,22.00,0,1,-2,0,0,0,0,0,10.08,46%,0%,NA,9339341001249
PLUMPING.RINSE,14.08,26.00,0,1,-2,0,1,0,0,0,11.92,46%,0%,NA,9339341003458
PLUMPING.WASH,13.00,24.00,0,1,-4,0,1,0,0,0,11.00,46%,0%,NA,9339341009788
Brand Kevin.Murphy - Category Retail (Backwash),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Bedroom.hair,13.00,24.00,0,1,-2,0,1,0,0,0,11.00,46%,0%,NA,9339341005292
Retouch.Me Auburn,13.54,25.00,0,1,-1,0,0,0,0,0,11.46,46%,0%,NA,9339341004998
Page 1,,,,,,,,,,,,,,,
Brand Kevin.Murphy - Category Retail (Blow dry and styling),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
ANTI.GRAVITY,12.46,23.00,0,1,-3,0,0,0,0,0,10.54,46%,0%,NA,9339341000259
SHIMMER.SHINE,13.54,25.00,0,1,-1,0,0,0,0,0,11.46,46%,0%,NA,9339341003045
Brand Miscellaneous - Category Internal Marketing,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Refferal In,0.00,0.00,0,1,-5,0,0,0,0,0,0.00,NA,0%,NA,16019768
Refferal Out,0.00,0.00,0,1,-71,0,0,0,0,0,0.00,NA,0%,NA,16021976
Brand Schwarzkopf - Category Internal Marketing,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
£5 Product voucher,0.00,-5.00,0,1,-29,0,0,0,0,0,-5.00,100%,0%,NA,NA
Brand Schwarzkopf - Category Retail (Backwash t),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
BM Keratin Restore Bonding Conditioner All Blondes 200ml,7.86,15.70,0,1,-1,0,1,0,0,0,3.13,28%,0%,NA,4045787369915
BM Keratin Restore Bonding Shampoo All Blondes 250ml,7.32,14.60,0,1,-4,0,1,0,0,0,2.90,28%,0%,NA,4045787369779
BM Tone Enhancing Spray Conditioner Cool Blondes 150ml,7.86,14.56,0,1,-1,0,1,0,0,0,6.70,46%,0%,NA,4045787369892
FIBRE CLINIX Hydrate Treatment,9.57,19.10,0,1,-1,0,0,0,0,0,9.53,50%,0%,NA,4045787572223
Fibre Clinix Vibrancy Treatment,9.57,19.10,0,2,-2,0,0,0,0,0,19.06,50%,0%,NA,4045787572506
Hyaluronic Moisture Kick - BB Hydra Pearl,13.68,27.30,0,1,-1,0,0,0,0,0,2.70,16%,0%,NA,4045787438017
blondme blush wash apricot,8.64,17.25,0,1,-2,1,1,0,0,0,8.61,50%,0%,NA,4045787423808
collagen volume boost micellar shampoo,5.73,11.10,0,1,-3,0,0,0,0,0,5.37,48%,0%,NA,4045787429633
Page 2,,,,,,,,,,,,,,,
hyaluronic moisture kick micellar cleansing conditioner,11.43,22.80,0,1,-3,0,0,0,0,0,11.37,50%,0%,NA,4045787429336
hyaluronic moisture kick micellar conditioner,6.36,12.30,0,1,-7,1,1,0,0,0,5.94,48%,0%,NA,4045787429459
pH 4.5 Colour Freeze Conditioner,6.36,12.65,0,2,-16,0,2,0,0,0,12.58,50%,0%,NA,4045787429237
pH 4.5 Colour Freeze Rich Micellar Shampoo,5.73,11.10,0,1,-11,1,1,0,0,0,5.37,48%,0%,562,4045787428797
pH 4.5 Colour Freeze Silver Micellar Shampoo,5.73,11.45,0,2,-31,0,1,0,0,0,8.58,43%,0%,562,4045787430134
pH 4.5 Colour Freeze Sulfate Free Micellar Shampoo,5.73,11.45,0,4,-22,0,2,0,0,0,22.88,50%,0%,NA,4045787428759
peptide repair rescue micellar shampoo,7.73,11.45,0,1,-6,0,1,0,0,0,3.72,32%,0%,NA,4045787427523
peptide repair rescue spray conditioner,6.36,12.65,0,1,-8,0,0,0,0,0,6.29,50%,0%,NA,4045787429015
peptide repair rescue treatment,7.17,14.30,0,2,-3,1,1,0,0,0,14.26,50%,0%,NA,4045787429077
Brand Schwarzkopf - Category Retail (Backwash),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Boho Rebel-Brunette,11.00,13.15,0,1,-2,0,0,0,0,0,2.15,16%,0%,NA,4045787437959
Boho Rebel-Dark,6.60,13.15,0,1,-1,1,1,0,0,0,6.55,50%,0%,NA,4045787437973
Osis Mess Up 100ml,6.75,13.50,0,5,-33,1,4,0,0,0,33.75,50%,0%,NA,4045787314601
Brand Schwarzkopf - Category Retail (Blow dry and styling),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Osis Flatliner 200ml,6.60,13.15,0,1,-20,0,0,0,0,0,6.55,50%,0%,NA,4045787314908
Brand Schwarzkopf Retail - Category Gift Pack,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Xmas Pack FibreClinix Fortify,12.66,25.00,0,1,-2,0,1,0,0,0,7.34,37%,0%,NA,4045787661880
Page 3,,,,,,,,,,,,,,,
Brand Schwarzkopf Retail - Category Retail (Backwash t),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Peptide Rescue Deep Nourishing Shampoo,0.00,0.00,0,1,-1,1,1,0,0,0,11.45,100%,0%,NA,4045787428698
Page 4,,,,,,,,,,,,,,,
