Product Performance,,,,,,,,,,,,,,,
Base Hair Academy,,,,,,,,,,,,,,,
01/11/20 - 30/11/20 (Days: 30),,,,,,,,,,,,,,,
Category All,,,,,,,,,,,,,,,
Brand All,,,,,,,,,,,,,,,
Name All,,,,,,,,,,,,,,,
Include zero sales No,,,,,,,,,,,,,,,
Brand Kevin.Murphy - Category Hair Products (Prep),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
BLONDE.ANGEL.WASH,11.92,22.00,0,1,-7,0,0,0,0,0,10.08,46%,0%,NA,9339341007555
Brand Schwarzkopf - Category Hair Products (Finish),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Osis Session 500ml,6.22,12.45,0,1,-4,0,1,0,0,0,6.23,50%,0%,NA,4045787314311
Brand Schwarzkopf - Category Hair Products (Prep),,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
FIBRE CLINIX Fortify Booster,11.64,23.25,0,1,-1,0,0,0,0,0,4.64,29%,0%,NA,4045787573169
collagen volume boost micellar shampoo,5.73,11.10,0,1,-2,0,0,0,0,0,2.04,26%,0%,NA,4045787429633
hyaluronic moisture kick micellar treatment,7.17,13.90,0,1,-4,0,0,0,0,0,2.56,26%,0%,NA,4045787429534
peptide repair rescue micellar shampoo,7.73,11.45,0,1,-5,0,0,0,0,0,0.29,4%,0%,NA,4045787427523
Page 1,,,,,,,,,,,,,,,
Brand Schwarzkopf Retail - Category Gift Pack,,,,,,,,,,,,,,,
Product Name,"Unit
Cost","Unit
Price",Arriv,"Sold
Qt",Stock,"Last
Wk Qt","Last 2
Wks Qt","Trans
In","Trans
Out",Order,"Gross
Profit",GP%,"Sell
thru","Days
Stock",Barcode
Xmas Pack Colour Freeze ,14.50,27.80,0,1,-4,1,1,0,0,0,4.96,25%,0%,NA,4045787661187
Xmas Pack FibreClinix Hydrate,12.66,25.00,0,2,-5,0,1,0,0,0,5.18,17%,0%,NA,4045787661965
Xmas Pack Moisture Kick,14.50,27.80,0,1,-2,0,1,0,0,0,4.96,25%,0%,NA,4045787661262
Xmas Pack Repair Recue ,14.50,27.80,0,1,-5,0,3,0,0,0,4.96,25%,0%,NA,4045787661101
Page 2,,,,,,,,,,,,,,,
